data,centro_distribuicao,categoria_produto,mes_num,dia_semana_num,dia_do_mes,dia_do_ano,semana_do_ano,fim_de_semana,dias_desde_inicio,evento_especial,tem_evento,dia_ano_sin,dia_ano_cos,semana_sin,semana_cos,prox_fim_mes,demanda_lag_1,demanda_lag_7,demanda_lag_14,demanda_ma7,demanda_ma14,capacidade_utilizada_pct,complexidade_picking,complexidade_picking_num,fragilidade_produto,fragilidade_produto_num,prioridade_expedicao,prioridade_expedicao_num,nivel_automacao_cd,nivel_automacao_cd_num,tempo_picking_item_min,tempo_embalagem_item_min,tempo_expedicao_min,gargalo_picking_pct,gargalo_embalagem_pct,gargalo_expedicao_pct,demanda_prevista,capacidade_diaria,capacidade_utilizada_prevista,gargalo_potencial,gargalo_picking_previsto,gargalo_embalagem_previsto,gargalo_expedicao_previsto
2025-01-27,Recife (PE),Alimentos,1,0,27,27,5,False,392,,0,0.4482293417404106,0.893918596519257,0.5680647467311558,0.8229838658936564,0.12903225806451613,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,334.93501369863014,baixa,0,media,1,alta,2,medio,1,1.777777777777778,2.3294117647058825,100.0,376.8021917808219,471.0025753424658,251.20153424657533,6029,1800.0,2155.1111111111113,True,376.8125,471.015625,251.20833333333334
2025-01-28,Recife (PE),Alimentos,1,1,28,28,5,False,393,,0,0.4635502709028509,0.886070621534138,0.5680647467311558,0.8229838658936564,0.09677419354838712,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,334.93501369863014,baixa,0,media,1,alta,2,medio,1,1.777777777777778,2.3294117647058825,100.0,376.8021917808219,471.0025753424658,251.20153424657533,6029,1800.0,2155.1111111111113,True,376.8125,471.015625,251.20833333333334
2025-01-29,Recife (PE),Alimentos,1,2,29,29,5,False,394,,0,0.47873384011578846,0.8779600847008882,0.5680647467311558,0.8229838658936564,0.06451612903225812,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,6028.835616438356,334.93501369863014,baixa,0,media,1,alta,2,medio,1,1.777777777777778,2.3294117647058825,100.0,376.8021917808219,471.0025753424658,251.20153424657533,6029,1800.0,2155.1111111111113,True,376.8125,471.015625,251.20833333333334
2024-12-31,Recife (PE),Casa e Decoração,12,1,31,366,1,False,365,,0,0.017213356155833904,0.9998518392091162,0.12053668025532305,0.992708874098054,0.0,3652.0,14127.0,12009.0,5055.571428571428,8631.214285714286,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3577,1800.0,2154.9444444444443,True,223.56250000000003,279.453125,149.04166666666666
2025-01-01,Recife (PE),Casa e Decoração,1,2,1,1,1,False,366,,0,0.017213356155834685,0.9998518392091162,0.12053668025532305,0.992708874098054,0.967741935483871,3577.2438356164384,3885.0,14910.0,3543.6666666666665,8371.384615384615,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-02,Recife (PE),Casa e Decoração,1,3,2,2,1,False,367,,0,0.03442161162274574,0.9994074007397048,0.12053668025532305,0.992708874098054,0.935483870967742,3577.2438356164384,4470.0,13987.0,3475.4,7826.5,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-03,Recife (PE),Casa e Decoração,1,4,3,3,1,False,368,,0,0.051619667223253764,0.998666816288476,0.12053668025532305,0.992708874098054,0.9032258064516129,3577.2438356164384,3595.0,12942.0,3226.75,7266.454545454545,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-04,Recife (PE),Casa e Decoração,1,5,4,4,1,True,369,,0,0.06880242680231986,0.9976303053065857,0.12053668025532305,0.992708874098054,0.8709677419354839,3577.2438356164384,3045.0,8144.0,3104.0,6698.9,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-05,Recife (PE),Casa e Decoração,1,6,5,5,1,True,370,,0,0.08596479873744647,0.9962981749346078,0.12053668025532305,0.992708874098054,0.8387096774193549,3577.2438356164384,2615.0,9394.0,3133.5,6538.333333333333,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-06,Recife (PE),Casa e Decoração,1,0,6,6,2,False,371,,0,0.10310169744743485,0.9946708199115211,0.23931566428755774,0.970941817426052,0.8064516129032258,3577.2438356164384,3652.0,14062.0,3652.0,6181.375,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-07,Recife (PE),Casa e Decoração,1,1,7,7,2,False,372,,0,0.1202080448993527,0.9927487224577402,0.23931566428755774,0.970941817426052,0.7741935483870968,3577.2438356164384,3577.2438356164384,14127.0,3577.2438356164384,5055.571428571428,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-08,Recife (PE),Casa e Decoração,1,2,8,8,2,False,373,,0,0.13727877211326478,0.9905324521322229,0.23931566428755774,0.970941817426052,0.7419354838709677,3577.2438356164384,3577.2438356164384,3885.0,3577.2438356164384,3543.6666666666665,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-09,Recife (PE),Casa e Decoração,1,3,9,9,2,False,374,,0,0.15430882066428117,0.9880226656636976,0.23931566428755774,0.970941817426052,0.7096774193548387,3577.2438356164384,3577.2438356164384,4470.0,3577.2438356164384,3475.4,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-10,Recife (PE),Casa e Decoração,1,4,10,10,2,False,375,,0,0.1712931441814776,0.9852201067560606,0.23931566428755774,0.970941817426052,0.6774193548387097,3577.2438356164384,3577.2438356164384,3595.0,3577.2438356164384,3226.75,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-11,Recife (PE),Casa e Decoração,1,5,11,11,2,True,376,,0,0.1882267098432442,0.9821256058680006,0.23931566428755774,0.970941817426052,0.6451612903225806,3577.2438356164384,3577.2438356164384,3045.0,3577.2438356164384,3104.0,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-12,Recife (PE),Casa e Decoração,1,6,12,12,2,True,377,,0,0.2051044998686192,0.9787400799669153,0.23931566428755774,0.970941817426052,0.6129032258064516,3577.2438356164384,3577.2438356164384,2615.0,3577.2438356164384,3133.5,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-13,Recife (PE),Casa e Decoração,1,0,13,13,3,False,378,,0,0.2219215130041655,0.9750645322571948,0.3546048870425356,0.9350162426854148,0.5806451612903225,3577.2438356164384,3577.2438356164384,3652.0,3577.2438356164384,3652.0,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-14,Recife (PE),Casa e Decoração,1,1,14,14,3,False,379,,0,0.2386727660059501,0.9711000518829505,0.3546048870425356,0.9350162426854148,0.5483870967741935,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-15,Recife (PE),Casa e Decoração,1,2,15,15,3,False,380,,0,0.255353295116187,0.9668478136052775,0.3546048870425356,0.9350162426854148,0.5161290322580645,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-16,Recife (PE),Casa e Decoração,1,3,16,16,3,False,381,,0,0.2719581575341055,0.9623090774541486,0.3546048870425356,0.9350162426854148,0.4838709677419355,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-17,Recife (PE),Casa e Decoração,1,4,17,17,3,False,382,,0,0.288482432880609,0.9574851883550393,0.3546048870425356,0.9350162426854148,0.4516129032258065,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-18,Recife (PE),Casa e Decoração,1,5,18,18,3,True,383,,0,0.30492122465628907,0.9523775757303974,0.3546048870425356,0.9350162426854148,0.4193548387096774,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-19,Recife (PE),Casa e Decoração,1,6,19,19,3,True,384,,0,0.3212696616923644,0.9469877530760753,0.3546048870425356,0.9350162426854148,0.3870967741935484,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-20,Recife (PE),Casa e Decoração,1,0,20,20,4,False,385,,0,0.3375228995941133,0.9413173175128471,0.4647231720437685,0.8854560256532099,0.3548387096774194,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-21,Recife (PE),Casa e Decoração,1,1,21,21,4,False,386,,0,0.3536761221763716,0.9353679493131483,0.4647231720437685,0.8854560256532099,0.32258064516129037,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-22,Recife (PE),Casa e Decoração,1,2,22,22,4,False,387,,0,0.3697245428906731,0.9291414114031743,0.4647231720437685,0.8854560256532099,0.29032258064516125,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-23,Recife (PE),Casa e Decoração,1,3,23,23,4,False,388,,0,0.38566340624360707,0.9226395488404876,0.4647231720437685,0.8854560256532099,0.25806451612903225,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-24,Recife (PE),Casa e Decoração,1,4,24,24,4,False,389,,0,0.401487989205973,0.9158642882672872,0.4647231720437685,0.8854560256532099,0.22580645161290325,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-25,Recife (PE),Casa e Decoração,1,5,25,25,4,True,390,,0,0.4171936026123168,0.9088176373395029,0.4647231720437685,0.8854560256532099,0.19354838709677424,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-26,Recife (PE),Casa e Decoração,1,6,26,26,4,True,391,,0,0.4327755925504312,0.901501684131884,0.4647231720437685,0.8854560256532099,0.16129032258064513,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-27,Recife (PE),Casa e Decoração,1,0,27,27,5,False,392,,0,0.4482293417404106,0.893918596519257,0.5680647467311558,0.8229838658936564,0.12903225806451613,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-28,Recife (PE),Casa e Decoração,1,1,28,28,5,False,393,,0,0.4635502709028509,0.886070621534138,0.5680647467311558,0.8229838658936564,0.09677419354838712,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2025-01-29,Recife (PE),Casa e Decoração,1,2,29,29,5,False,394,,0,0.47873384011578846,0.8779600847008882,0.5680647467311558,0.8229838658936564,0.06451612903225812,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,3577.2438356164384,198.73572602739728,alta,2,alta,2,baixa,0,medio,1,7.222222222222222,6.588235294117647,150.0,223.578,279.4720273972603,149.05161643835615,3576,1800.0,2155.1111111111113,True,223.5,279.375,149.0
2024-12-31,Recife (PE),Beleza e Saúde,12,1,31,366,1,False,365,,0,0.017213356155833904,0.9998518392091162,0.12053668025532305,0.992708874098054,0.0,5697.0,12054.0,10666.0,6275.571428571428,8736.57142857143,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4543,1800.0,2154.9444444444443,True,283.9375,354.921875,189.29166666666666
2025-01-01,Recife (PE),Beleza e Saúde,1,2,1,1,1,False,366,,0,0.017213356155834685,0.9998518392091162,0.12053668025532305,0.992708874098054,0.967741935483871,4542.657534246576,5405.0,14594.0,5312.5,8588.153846153846,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-02,Recife (PE),Beleza e Saúde,1,3,2,2,1,False,367,,0,0.03442161162274574,0.9994074007397048,0.12053668025532305,0.992708874098054,0.935483870967742,4542.657534246576,6764.0,11553.0,5294.0,8087.666666666667,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-03,Recife (PE),Beleza e Saúde,1,4,3,3,1,False,368,,0,0.051619667223253764,0.998666816288476,0.12053668025532305,0.992708874098054,0.9032258064516129,4542.657534246576,5536.0,12228.0,4926.5,7772.636363636364,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-04,Recife (PE),Beleza e Saúde,1,5,4,4,1,True,369,,0,0.06880242680231986,0.9976303053065857,0.12053668025532305,0.992708874098054,0.8709677419354839,4542.657534246576,4609.0,8111.0,4723.333333333333,7327.1,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-05,Recife (PE),Beleza e Saúde,1,6,5,5,1,True,370,,0,0.08596479873744647,0.9962981749346078,0.12053668025532305,0.992708874098054,0.8387096774193549,4542.657534246576,3864.0,7796.0,4780.5,7240.0,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-06,Recife (PE),Beleza e Saúde,1,0,6,6,2,False,371,,0,0.10310169744743485,0.9946708199115211,0.23931566428755774,0.970941817426052,0.8064516129032258,4542.657534246576,5697.0,13435.0,5697.0,7170.5,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-07,Recife (PE),Beleza e Saúde,1,1,7,7,2,False,372,,0,0.1202080448993527,0.9927487224577402,0.23931566428755774,0.970941817426052,0.7741935483870968,4542.657534246576,4542.657534246576,12054.0,4542.657534246576,6275.571428571428,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-08,Recife (PE),Beleza e Saúde,1,2,8,8,2,False,373,,0,0.13727877211326478,0.9905324521322229,0.23931566428755774,0.970941817426052,0.7419354838709677,4542.657534246576,4542.657534246576,5405.0,4542.657534246576,5312.5,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-09,Recife (PE),Beleza e Saúde,1,3,9,9,2,False,374,,0,0.15430882066428117,0.9880226656636976,0.23931566428755774,0.970941817426052,0.7096774193548387,4542.657534246576,4542.657534246576,6764.0,4542.657534246576,5294.0,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-10,Recife (PE),Beleza e Saúde,1,4,10,10,2,False,375,,0,0.1712931441814776,0.9852201067560606,0.23931566428755774,0.970941817426052,0.6774193548387097,4542.657534246576,4542.657534246576,5536.0,4542.657534246576,4926.5,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-11,Recife (PE),Beleza e Saúde,1,5,11,11,2,True,376,,0,0.1882267098432442,0.9821256058680006,0.23931566428755774,0.970941817426052,0.6451612903225806,4542.657534246576,4542.657534246576,4609.0,4542.657534246576,4723.333333333333,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-12,Recife (PE),Beleza e Saúde,1,6,12,12,2,True,377,,0,0.2051044998686192,0.9787400799669153,0.23931566428755774,0.970941817426052,0.6129032258064516,4542.657534246576,4542.657534246576,3864.0,4542.657534246576,4780.5,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-13,Recife (PE),Beleza e Saúde,1,0,13,13,3,False,378,,0,0.2219215130041655,0.9750645322571948,0.3546048870425356,0.9350162426854148,0.5806451612903225,4542.657534246576,4542.657534246576,5697.0,4542.657534246576,5697.0,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-14,Recife (PE),Beleza e Saúde,1,1,14,14,3,False,379,,0,0.2386727660059501,0.9711000518829505,0.3546048870425356,0.9350162426854148,0.5483870967741935,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-15,Recife (PE),Beleza e Saúde,1,2,15,15,3,False,380,,0,0.255353295116187,0.9668478136052775,0.3546048870425356,0.9350162426854148,0.5161290322580645,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-16,Recife (PE),Beleza e Saúde,1,3,16,16,3,False,381,,0,0.2719581575341055,0.9623090774541486,0.3546048870425356,0.9350162426854148,0.4838709677419355,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-17,Recife (PE),Beleza e Saúde,1,4,17,17,3,False,382,,0,0.288482432880609,0.9574851883550393,0.3546048870425356,0.9350162426854148,0.4516129032258065,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-18,Recife (PE),Beleza e Saúde,1,5,18,18,3,True,383,,0,0.30492122465628907,0.9523775757303974,0.3546048870425356,0.9350162426854148,0.4193548387096774,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-19,Recife (PE),Beleza e Saúde,1,6,19,19,3,True,384,,0,0.3212696616923644,0.9469877530760753,0.3546048870425356,0.9350162426854148,0.3870967741935484,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-20,Recife (PE),Beleza e Saúde,1,0,20,20,4,False,385,,0,0.3375228995941133,0.9413173175128471,0.4647231720437685,0.8854560256532099,0.3548387096774194,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-21,Recife (PE),Beleza e Saúde,1,1,21,21,4,False,386,,0,0.3536761221763716,0.9353679493131483,0.4647231720437685,0.8854560256532099,0.32258064516129037,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-22,Recife (PE),Beleza e Saúde,1,2,22,22,4,False,387,,0,0.3697245428906731,0.9291414114031743,0.4647231720437685,0.8854560256532099,0.29032258064516125,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-23,Recife (PE),Beleza e Saúde,1,3,23,23,4,False,388,,0,0.38566340624360707,0.9226395488404876,0.4647231720437685,0.8854560256532099,0.25806451612903225,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-24,Recife (PE),Beleza e Saúde,1,4,24,24,4,False,389,,0,0.401487989205973,0.9158642882672872,0.4647231720437685,0.8854560256532099,0.22580645161290325,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-25,Recife (PE),Beleza e Saúde,1,5,25,25,4,True,390,,0,0.4171936026123168,0.9088176373395029,0.4647231720437685,0.8854560256532099,0.19354838709677424,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
2025-01-26,Recife (PE),Beleza e Saúde,1,6,26,26,4,True,391,,0,0.4327755925504312,0.901501684131884,0.4647231720437685,0.8854560256532099,0.16129032258064513,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,4542.657534246576,252.3698082191781,media,1,media,1,media,1,medio,1,3.333333333333333,2.588235294117647,125.0,283.9160821917808,354.89520547945204,189.2770410958904,4545,1800.0,2155.1111111111113,True,284.0625,355.078125,189.375
